
>>> Config 1/72: run_0_ly3_lr0.001_bs16
    Epoch 900/1000 - Loss: 0.605796
    Epoch 1000/1000 - Loss: 0.604891

>>> Config 57/72: run_56_ly15_lr0.05_bs64
    Epoch 100/1000 - Loss: 0.629951
    Epoch 200/1000 - Loss: 0.648006
    Epoch 300/1000 - Loss: 0.629410
    Epoch 400/1000 - Loss: 0.620493
    Epoch 500/1000 - Loss: 0.618177
    Epoch 600/1000 - Loss: 0.616931
    Epoch 700/1000 - Loss: 0.613648
    Epoch 800/1000 - Loss: 0.609693
    Epoch 900/1000 - Loss: 0.605939
    Epoch 1000/1000 - Loss: 0.604942

>>> Config 58/72: run_57_ly15_lr0.1_bs16
    Epoch 100/1000 - Loss: 0.664462
    Epoch 200/1000 - Loss: 0.667986
    Epoch 300/1000 - Loss: 0.712614
    Epoch 400/1000 - Loss: 0.657613
    Epoch 500/1000 - Loss: 0.659128
    Epoch 600/1000 - Loss: 0.674512
    Epoch 700/1000 - Loss: 0.648010
    Epoch 800/1000 - Loss: 0.617027
    Epoch 900/1000 - Loss: 0.612527
    Epoch 1000/1000 - Loss: 0.607433

>>> Config 59/72: run_58_ly15_lr0.1_bs32
    Epoch 100/1000 - Loss: 0.656204
    Epoch 200/1000 - Loss: 0.673098
    Epoch 300/1000 - Loss: 0.648345
    Epoch 400/1000 - Loss: 0.638316
    Epoch 500/1000 - Loss: 0.644855
    Epoch 600/1000 - Loss: 0.628416
    Epoch 700/1000 - Loss: 0.621796
    Epoch 800/1000 - Loss: 0.613878
    Epoch 900/1000 - Loss: 0.606250
    Epoch 1000/1000 - Loss: 0.604035

>>> Config 60/72: run_59_ly15_lr0.1_bs64
    Epoch 100/1000 - Loss: 0.648926
    Epoch 200/1000 - Loss: 0.651808
    Epoch 300/1000 - Loss: 0.641538
    Epoch 400/1000 - Loss: 0.628937
    Epoch 500/1000 - Loss: 0.627595
    Epoch 600/1000 - Loss: 0.622761
    Epoch 700/1000 - Loss: 0.615463
    Epoch 800/1000 - Loss: 0.611219
    Epoch 900/1000 - Loss: 0.602350
    Epoch 1000/1000 - Loss: 0.600782

>>> Config 61/72: run_60_ly20_lr0.001_bs16
    Epoch 100/1000 - Loss: 0.623135
    Epoch 200/1000 - Loss: 0.598997
    Epoch 300/1000 - Loss: 0.589811
    Epoch 400/1000 - Loss: 0.585154
    Epoch 500/1000 - Loss: 0.582186
    Epoch 600/1000 - Loss: 0.580974
    Epoch 700/1000 - Loss: 0.580198
    Epoch 800/1000 - Loss: 0.579491
    Epoch 900/1000 - Loss: 0.578845
    Epoch 1000/1000 - Loss: 0.578793

>>> Config 62/72: run_61_ly20_lr0.001_bs32
    Epoch 100/1000 - Loss: 0.642167
    Epoch 200/1000 - Loss: 0.616614
    Epoch 300/1000 - Loss: 0.602377
    Epoch 400/1000 - Loss: 0.594568
    Epoch 500/1000 - Loss: 0.589824
    Epoch 600/1000 - Loss: 0.587602
    Epoch 700/1000 - Loss: 0.586280
    Epoch 800/1000 - Loss: 0.585354
    Epoch 900/1000 - Loss: 0.584979
    Epoch 1000/1000 - Loss: 0.584848

>>> Config 63/72: run_62_ly20_lr0.001_bs64
    Epoch 100/1000 - Loss: 0.662574
    Epoch 200/1000 - Loss: 0.638880
    Epoch 300/1000 - Loss: 0.623765
    Epoch 400/1000 - Loss: 0.614145
    Epoch 500/1000 - Loss: 0.607566
    Epoch 600/1000 - Loss: 0.603408
    Epoch 700/1000 - Loss: 0.600735
    Epoch 800/1000 - Loss: 0.599413
    Epoch 900/1000 - Loss: 0.598715
    Epoch 1000/1000 - Loss: 0.598528

>>> Config 64/72: run_63_ly20_lr0.01_bs16
    Epoch 100/1000 - Loss: 0.592377
    Epoch 200/1000 - Loss: 0.595475
    Epoch 300/1000 - Loss: 0.589158
    Epoch 400/1000 - Loss: 0.584043
    Epoch 500/1000 - Loss: 0.578830
    Epoch 600/1000 - Loss: 0.579069
    Epoch 700/1000 - Loss: 0.570151
    Epoch 800/1000 - Loss: 0.568463
    Epoch 900/1000 - Loss: 0.561772
    Epoch 1000/1000 - Loss: 0.561089

>>> Config 65/72: run_64_ly20_lr0.01_bs32
    Epoch 100/1000 - Loss: 0.591380
    Epoch 200/1000 - Loss: 0.584666
    Epoch 300/1000 - Loss: 0.584164
    Epoch 400/1000 - Loss: 0.576181
    Epoch 500/1000 - Loss: 0.572781
    Epoch 600/1000 - Loss: 0.571399
    Epoch 700/1000 - Loss: 0.567298
    Epoch 800/1000 - Loss: 0.564757
    Epoch 900/1000 - Loss: 0.561701
    Epoch 1000/1000 - Loss: 0.561364

>>> Config 66/72: run_65_ly20_lr0.01_bs64
    Epoch 100/1000 - Loss: 0.595099
    Epoch 200/1000 - Loss: 0.589486
    Epoch 300/1000 - Loss: 0.581618
    Epoch 400/1000 - Loss: 0.579625
    Epoch 500/1000 - Loss: 0.576675
    Epoch 600/1000 - Loss: 0.575316
    Epoch 700/1000 - Loss: 0.573973
    Epoch 800/1000 - Loss: 0.572632
    Epoch 900/1000 - Loss: 0.571188
    Epoch 1000/1000 - Loss: 0.570893

>>> Config 67/72: run_66_ly20_lr0.05_bs16
    Epoch 100/1000 - Loss: 0.652827
    Epoch 200/1000 - Loss: 0.644112
    Epoch 300/1000 - Loss: 0.676871
    Epoch 400/1000 - Loss: 0.648083
    Epoch 500/1000 - Loss: 0.620640
    Epoch 600/1000 - Loss: 0.613111
    Epoch 700/1000 - Loss: 0.596642
    Epoch 800/1000 - Loss: 0.593533
    Epoch 900/1000 - Loss: 0.582612
    Epoch 1000/1000 - Loss: 0.579487

>>> Config 68/72: run_67_ly20_lr0.05_bs32
    Epoch 100/1000 - Loss: 0.630736
    Epoch 200/1000 - Loss: 0.705921
    Epoch 300/1000 - Loss: 0.611671
    Epoch 400/1000 - Loss: 0.605365
    Epoch 500/1000 - Loss: 0.631756
    Epoch 600/1000 - Loss: 0.613519
    Epoch 700/1000 - Loss: 0.590279
    Epoch 800/1000 - Loss: 0.585994
    Epoch 900/1000 - Loss: 0.573509
    Epoch 1000/1000 - Loss: 0.571992

>>> Config 69/72: run_68_ly20_lr0.05_bs64
    Epoch 100/1000 - Loss: 0.628784
    Epoch 200/1000 - Loss: 0.597782
    Epoch 300/1000 - Loss: 0.601820
    Epoch 400/1000 - Loss: 0.591017
    Epoch 500/1000 - Loss: 0.591564
    Epoch 600/1000 - Loss: 0.586748
    Epoch 700/1000 - Loss: 0.585526
    Epoch 800/1000 - Loss: 0.582385
    Epoch 900/1000 - Loss: 0.573939
    Epoch 1000/1000 - Loss: 0.573131

>>> Config 70/72: run_69_ly20_lr0.1_bs16
    Epoch 100/1000 - Loss: 0.683972
    Epoch 200/1000 - Loss: 0.667437
    Epoch 300/1000 - Loss: 0.701684
    Epoch 400/1000 - Loss: 0.684838
    Epoch 500/1000 - Loss: 0.665558
    Epoch 600/1000 - Loss: 0.646006
    Epoch 700/1000 - Loss: 0.607897
    Epoch 800/1000 - Loss: 0.600113
    Epoch 900/1000 - Loss: 0.578215
    Epoch 1000/1000 - Loss: 0.571626

>>> Config 71/72: run_70_ly20_lr0.1_bs32
    Epoch 100/1000 - Loss: 0.670311
    Epoch 200/1000 - Loss: 0.678050
    Epoch 300/1000 - Loss: 0.684449
    Epoch 400/1000 - Loss: 0.623057
    Epoch 500/1000 - Loss: 0.628639
    Epoch 600/1000 - Loss: 0.632032
    Epoch 700/1000 - Loss: 0.599780
    Epoch 800/1000 - Loss: 0.604589
    Epoch 900/1000 - Loss: 0.576905
    Epoch 1000/1000 - Loss: 0.573410

>>> Config 72/72: run_71_ly20_lr0.1_bs64
    Epoch 100/1000 - Loss: 0.662535
    Epoch 200/1000 - Loss: 0.662089
    Epoch 300/1000 - Loss: 0.624791
    Epoch 400/1000 - Loss: 0.608328
    Epoch 500/1000 - Loss: 0.604099
    Epoch 600/1000 - Loss: 0.596357
    Epoch 700/1000 - Loss: 0.584097
    Epoch 800/1000 - Loss: 0.586356
    Epoch 900/1000 - Loss: 0.566778
    Epoch 1000/1000 - Loss: 0.565346
