
>>> Config 1/19: run_0_ly2_lr0.05_bs32
    Epoch 4800/5000 - Loss: 0.350576
    Epoch 4900/5000 - Loss: 0.343129
    Epoch 5000/5000 - Loss: 0.341013

>>> Config 13/19: run_12_ly14_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.666224
    Epoch 200/5000 - Loss: 0.658182
    Epoch 300/5000 - Loss: 0.653176
    Epoch 400/5000 - Loss: 0.658054
    Epoch 500/5000 - Loss: 0.660047
    Epoch 600/5000 - Loss: 0.665527
    Epoch 700/5000 - Loss: 0.648482
    Epoch 800/5000 - Loss: 0.658038
    Epoch 900/5000 - Loss: 0.647371
    Epoch 1000/5000 - Loss: 0.644901
    Epoch 1100/5000 - Loss: 0.649544
    Epoch 1200/5000 - Loss: 0.650153
    Epoch 1300/5000 - Loss: 0.655787
    Epoch 1400/5000 - Loss: 0.656049
    Epoch 1500/5000 - Loss: 0.645693
    Epoch 1600/5000 - Loss: 0.657285
    Epoch 1700/5000 - Loss: 0.638288
    Epoch 1800/5000 - Loss: 0.652185
    Epoch 1900/5000 - Loss: 0.641131
    Epoch 2000/5000 - Loss: 0.656312
    Epoch 2100/5000 - Loss: 0.651853
    Epoch 2200/5000 - Loss: 0.648440
    Epoch 2300/5000 - Loss: 0.638451
    Epoch 2400/5000 - Loss: 0.634265
    Epoch 2500/5000 - Loss: 0.670220
    Epoch 2600/5000 - Loss: 0.624712
    Epoch 2700/5000 - Loss: 0.624745
    Epoch 2800/5000 - Loss: 0.632876
    Epoch 2900/5000 - Loss: 0.628330
    Epoch 3000/5000 - Loss: 0.615128
    Epoch 3100/5000 - Loss: 0.611925
    Epoch 3200/5000 - Loss: 0.615555
    Epoch 3300/5000 - Loss: 0.613737
    Epoch 3400/5000 - Loss: 0.611951
    Epoch 3500/5000 - Loss: 0.616340
    Epoch 3600/5000 - Loss: 0.606668
    Epoch 3700/5000 - Loss: 0.602576
    Epoch 3800/5000 - Loss: 0.600416
    Epoch 3900/5000 - Loss: 0.601354
    Epoch 4000/5000 - Loss: 0.594786
    Epoch 4100/5000 - Loss: 0.598918
    Epoch 4200/5000 - Loss: 0.589074
    Epoch 4300/5000 - Loss: 0.593148
    Epoch 4400/5000 - Loss: 0.588592
    Epoch 4500/5000 - Loss: 0.588954
    Epoch 4600/5000 - Loss: 0.586376
    Epoch 4700/5000 - Loss: 0.585488
    Epoch 4800/5000 - Loss: 0.584174
    Epoch 4900/5000 - Loss: 0.583798
    Epoch 5000/5000 - Loss: 0.583582

>>> Config 14/19: run_13_ly15_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.645772
    Epoch 200/5000 - Loss: 0.642424
    Epoch 300/5000 - Loss: 0.634303
    Epoch 400/5000 - Loss: 0.633156
    Epoch 500/5000 - Loss: 0.645665
    Epoch 600/5000 - Loss: 0.637559
    Epoch 700/5000 - Loss: 0.641099
    Epoch 800/5000 - Loss: 0.628987
    Epoch 900/5000 - Loss: 0.633347
    Epoch 1000/5000 - Loss: 0.631693
    Epoch 1100/5000 - Loss: 0.650972
    Epoch 1200/5000 - Loss: 0.631098
    Epoch 1300/5000 - Loss: 0.627449
    Epoch 1400/5000 - Loss: 0.654446
    Epoch 1500/5000 - Loss: 0.627833
    Epoch 1600/5000 - Loss: 0.622885
    Epoch 1700/5000 - Loss: 0.633865
    Epoch 1800/5000 - Loss: 0.637663
    Epoch 1900/5000 - Loss: 0.628694
    Epoch 2000/5000 - Loss: 0.634026
    Epoch 2100/5000 - Loss: 0.622118
    Epoch 2200/5000 - Loss: 0.626669
    Epoch 2300/5000 - Loss: 0.616777
    Epoch 2400/5000 - Loss: 0.622545
    Epoch 2500/5000 - Loss: 0.627585
    Epoch 2600/5000 - Loss: 0.620732
    Epoch 2700/5000 - Loss: 0.621367
    Epoch 2800/5000 - Loss: 0.621692
    Epoch 2900/5000 - Loss: 0.618660
    Epoch 3000/5000 - Loss: 0.617856
    Epoch 3100/5000 - Loss: 0.614534
    Epoch 3200/5000 - Loss: 0.616476
    Epoch 3300/5000 - Loss: 0.614848
    Epoch 3400/5000 - Loss: 0.613861
    Epoch 3500/5000 - Loss: 0.615589
    Epoch 3600/5000 - Loss: 0.613241
    Epoch 3700/5000 - Loss: 0.612141
    Epoch 3800/5000 - Loss: 0.613940
    Epoch 3900/5000 - Loss: 0.608358
    Epoch 4000/5000 - Loss: 0.607403
    Epoch 4100/5000 - Loss: 0.605962
    Epoch 4200/5000 - Loss: 0.603664
    Epoch 4300/5000 - Loss: 0.603677
    Epoch 4400/5000 - Loss: 0.602263
    Epoch 4500/5000 - Loss: 0.601537
    Epoch 4600/5000 - Loss: 0.600133
    Epoch 4700/5000 - Loss: 0.599947
    Epoch 4800/5000 - Loss: 0.599624
    Epoch 4900/5000 - Loss: 0.599257
    Epoch 5000/5000 - Loss: 0.599284

>>> Config 15/19: run_14_ly16_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.645822
    Epoch 200/5000 - Loss: 0.661899
    Epoch 300/5000 - Loss: 0.656617
    Epoch 400/5000 - Loss: 0.643524
    Epoch 500/5000 - Loss: 0.657005
    Epoch 600/5000 - Loss: 0.657279
    Epoch 700/5000 - Loss: 0.653869
    Epoch 800/5000 - Loss: 0.662176
    Epoch 900/5000 - Loss: 0.654436
    Epoch 1000/5000 - Loss: 0.652880
    Epoch 1100/5000 - Loss: 0.663994
    Epoch 1200/5000 - Loss: 0.655911
    Epoch 1300/5000 - Loss: 0.656063
    Epoch 1400/5000 - Loss: 0.642313
    Epoch 1500/5000 - Loss: 0.647078
    Epoch 1600/5000 - Loss: 0.647435
    Epoch 1700/5000 - Loss: 0.639234
    Epoch 1800/5000 - Loss: 0.645773
    Epoch 1900/5000 - Loss: 0.637372
    Epoch 2000/5000 - Loss: 0.662208
    Epoch 2100/5000 - Loss: 0.645708
    Epoch 2200/5000 - Loss: 0.639400
    Epoch 2300/5000 - Loss: 0.628318
    Epoch 2400/5000 - Loss: 0.636749
    Epoch 2500/5000 - Loss: 0.631592
    Epoch 2600/5000 - Loss: 0.627017
    Epoch 2700/5000 - Loss: 0.626806
    Epoch 2800/5000 - Loss: 0.647169
    Epoch 2900/5000 - Loss: 0.629333
    Epoch 3000/5000 - Loss: 0.618253
    Epoch 3100/5000 - Loss: 0.624312
    Epoch 3200/5000 - Loss: 0.619263
    Epoch 3300/5000 - Loss: 0.621530
    Epoch 3400/5000 - Loss: 0.621304
    Epoch 3500/5000 - Loss: 0.616305
    Epoch 3600/5000 - Loss: 0.616581
    Epoch 3700/5000 - Loss: 0.614675
    Epoch 3800/5000 - Loss: 0.611469
    Epoch 3900/5000 - Loss: 0.606112
    Epoch 4000/5000 - Loss: 0.604414
    Epoch 4100/5000 - Loss: 0.603943
    Epoch 4200/5000 - Loss: 0.602257
    Epoch 4300/5000 - Loss: 0.605831
    Epoch 4400/5000 - Loss: 0.600147
    Epoch 4500/5000 - Loss: 0.601078
    Epoch 4600/5000 - Loss: 0.600293
    Epoch 4700/5000 - Loss: 0.598278
    Epoch 4800/5000 - Loss: 0.598758
    Epoch 4900/5000 - Loss: 0.598675
    Epoch 5000/5000 - Loss: 0.597695

>>> Config 16/19: run_15_ly17_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.637162
    Epoch 200/5000 - Loss: 0.635581
    Epoch 300/5000 - Loss: 0.599715
    Epoch 400/5000 - Loss: 0.649803
    Epoch 500/5000 - Loss: 0.636822
    Epoch 600/5000 - Loss: 0.636192
    Epoch 700/5000 - Loss: 0.640220
    Epoch 800/5000 - Loss: 0.655241
    Epoch 900/5000 - Loss: 0.604720
    Epoch 1000/5000 - Loss: 0.617526
    Epoch 1100/5000 - Loss: 0.646017
    Epoch 1200/5000 - Loss: 0.614243
    Epoch 1300/5000 - Loss: 0.611026
    Epoch 1400/5000 - Loss: 0.592542
    Epoch 1500/5000 - Loss: 0.605808
    Epoch 1600/5000 - Loss: 0.613411
    Epoch 1700/5000 - Loss: 0.600170
    Epoch 1800/5000 - Loss: 0.612195
    Epoch 1900/5000 - Loss: 0.597009
    Epoch 2000/5000 - Loss: 0.618041
    Epoch 2100/5000 - Loss: 0.597078
    Epoch 2200/5000 - Loss: 0.591886
    Epoch 2300/5000 - Loss: 0.598631
    Epoch 2400/5000 - Loss: 0.607171
    Epoch 2500/5000 - Loss: 0.596488
    Epoch 2600/5000 - Loss: 0.584388
    Epoch 2700/5000 - Loss: 0.573417
    Epoch 2800/5000 - Loss: 0.584434
    Epoch 2900/5000 - Loss: 0.593755
    Epoch 3000/5000 - Loss: 0.578449
    Epoch 3100/5000 - Loss: 0.594970
    Epoch 3200/5000 - Loss: 0.509796
    Epoch 3300/5000 - Loss: 0.563394
    Epoch 3400/5000 - Loss: 0.495095
    Epoch 3500/5000 - Loss: 0.483949
    Epoch 3600/5000 - Loss: 0.434556
    Epoch 3700/5000 - Loss: 0.418467
    Epoch 3800/5000 - Loss: 0.428932
    Epoch 3900/5000 - Loss: 0.405044
    Epoch 4000/5000 - Loss: 0.412630
    Epoch 4100/5000 - Loss: 0.385251
    Epoch 4200/5000 - Loss: 0.405201
    Epoch 4300/5000 - Loss: 0.362456
    Epoch 4400/5000 - Loss: 0.381145
    Epoch 4500/5000 - Loss: 0.365376
    Epoch 4600/5000 - Loss: 0.350090
    Epoch 4700/5000 - Loss: 0.350104
    Epoch 4800/5000 - Loss: 0.354528
    Epoch 4900/5000 - Loss: 0.345581
    Epoch 5000/5000 - Loss: 0.345607

>>> Config 17/19: run_16_ly18_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.667829
    Epoch 200/5000 - Loss: 0.655105
    Epoch 300/5000 - Loss: 0.653619
    Epoch 400/5000 - Loss: 0.675757
    Epoch 500/5000 - Loss: 0.685840
    Epoch 600/5000 - Loss: 0.682344
    Epoch 700/5000 - Loss: 0.645547
    Epoch 800/5000 - Loss: 0.661412
    Epoch 900/5000 - Loss: 0.650671
    Epoch 1000/5000 - Loss: 0.638943
    Epoch 1100/5000 - Loss: 0.648788
    Epoch 1200/5000 - Loss: 0.660404
    Epoch 1300/5000 - Loss: 0.660383
    Epoch 1400/5000 - Loss: 0.647624
    Epoch 1500/5000 - Loss: 0.653999
    Epoch 1600/5000 - Loss: 0.648268
    Epoch 1700/5000 - Loss: 0.654873
    Epoch 1800/5000 - Loss: 0.657830
    Epoch 1900/5000 - Loss: 0.641696
    Epoch 2000/5000 - Loss: 0.640973
    Epoch 2100/5000 - Loss: 0.650852
    Epoch 2200/5000 - Loss: 0.647197
    Epoch 2300/5000 - Loss: 0.636579
    Epoch 2400/5000 - Loss: 0.644004
    Epoch 2500/5000 - Loss: 0.632037
    Epoch 2600/5000 - Loss: 0.627058
    Epoch 2700/5000 - Loss: 0.624888
    Epoch 2800/5000 - Loss: 0.626848
    Epoch 2900/5000 - Loss: 0.634535
    Epoch 3000/5000 - Loss: 0.617675
    Epoch 3100/5000 - Loss: 0.615036
    Epoch 3200/5000 - Loss: 0.613000
    Epoch 3300/5000 - Loss: 0.631287
    Epoch 3400/5000 - Loss: 0.604385
    Epoch 3500/5000 - Loss: 0.605490
    Epoch 3600/5000 - Loss: 0.599442
    Epoch 3700/5000 - Loss: 0.598837
    Epoch 3800/5000 - Loss: 0.597220
    Epoch 3900/5000 - Loss: 0.592014
    Epoch 4000/5000 - Loss: 0.589484
    Epoch 4100/5000 - Loss: 0.592105
    Epoch 4200/5000 - Loss: 0.584141
    Epoch 4300/5000 - Loss: 0.588377
    Epoch 4400/5000 - Loss: 0.580820
    Epoch 4500/5000 - Loss: 0.580621
    Epoch 4600/5000 - Loss: 0.579204
    Epoch 4700/5000 - Loss: 0.578039
    Epoch 4800/5000 - Loss: 0.578550
    Epoch 4900/5000 - Loss: 0.577561
    Epoch 5000/5000 - Loss: 0.576496

>>> Config 18/19: run_17_ly19_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.693954
    Epoch 200/5000 - Loss: 0.695105
    Epoch 300/5000 - Loss: 0.689837
    Epoch 400/5000 - Loss: 0.693956
    Epoch 500/5000 - Loss: 0.693707
    Epoch 600/5000 - Loss: 0.692492
    Epoch 700/5000 - Loss: 0.697072
    Epoch 800/5000 - Loss: 0.689377
    Epoch 900/5000 - Loss: 0.691166
    Epoch 1000/5000 - Loss: 0.694407
    Epoch 1100/5000 - Loss: 0.687866
    Epoch 1200/5000 - Loss: 0.691491
    Epoch 1300/5000 - Loss: 0.694174
    Epoch 1400/5000 - Loss: 0.693255
    Epoch 1500/5000 - Loss: 0.690821
    Epoch 1600/5000 - Loss: 0.685903
    Epoch 1700/5000 - Loss: 0.688197
    Epoch 1800/5000 - Loss: 0.691396
    Epoch 1900/5000 - Loss: 0.698704
    Epoch 2000/5000 - Loss: 0.684679
    Epoch 2100/5000 - Loss: 0.687726
    Epoch 2200/5000 - Loss: 0.690710
    Epoch 2300/5000 - Loss: 0.680646
    Epoch 2400/5000 - Loss: 0.678938
    Epoch 2500/5000 - Loss: 0.678970
    Epoch 2600/5000 - Loss: 0.677615
    Epoch 2700/5000 - Loss: 0.675992
    Epoch 2800/5000 - Loss: 0.692897
    Epoch 2900/5000 - Loss: 0.676868
    Epoch 3000/5000 - Loss: 0.680180
    Epoch 3100/5000 - Loss: 0.668637
    Epoch 3200/5000 - Loss: 0.669683
    Epoch 3300/5000 - Loss: 0.670730
    Epoch 3400/5000 - Loss: 0.671782
    Epoch 3500/5000 - Loss: 0.669860
    Epoch 3600/5000 - Loss: 0.668105
    Epoch 3700/5000 - Loss: 0.666811
    Epoch 3800/5000 - Loss: 0.663873
    Epoch 3900/5000 - Loss: 0.661654
    Epoch 4000/5000 - Loss: 0.661882
    Epoch 4100/5000 - Loss: 0.660855
    Epoch 4200/5000 - Loss: 0.660312
    Epoch 4300/5000 - Loss: 0.663472
    Epoch 4400/5000 - Loss: 0.658409
    Epoch 4500/5000 - Loss: 0.657275
    Epoch 4600/5000 - Loss: 0.656543
    Epoch 4700/5000 - Loss: 0.656274
    Epoch 4800/5000 - Loss: 0.656145
    Epoch 4900/5000 - Loss: 0.655278
    Epoch 5000/5000 - Loss: 0.655418

>>> Config 19/19: run_18_ly20_lr0.05_bs32
    Epoch 100/5000 - Loss: 0.629145
    Epoch 200/5000 - Loss: 0.664769
    Epoch 300/5000 - Loss: 0.619751
    Epoch 400/5000 - Loss: 0.613658
    Epoch 500/5000 - Loss: 0.635335
    Epoch 600/5000 - Loss: 0.625654
    Epoch 700/5000 - Loss: 0.634265
    Epoch 800/5000 - Loss: 0.640728
    Epoch 900/5000 - Loss: 0.616190
    Epoch 1000/5000 - Loss: 0.617373
    Epoch 1100/5000 - Loss: 0.625620
    Epoch 1200/5000 - Loss: 0.655723
    Epoch 1300/5000 - Loss: 0.625439
    Epoch 1400/5000 - Loss: 0.604368
    Epoch 1500/5000 - Loss: 0.657955
    Epoch 1600/5000 - Loss: 0.608287
    Epoch 1700/5000 - Loss: 0.637890
    Epoch 1800/5000 - Loss: 0.600854
    Epoch 1900/5000 - Loss: 0.634183
    Epoch 2000/5000 - Loss: 0.607012
    Epoch 2100/5000 - Loss: 0.589467
    Epoch 2200/5000 - Loss: 0.611928
    Epoch 2300/5000 - Loss: 0.590708
    Epoch 2400/5000 - Loss: 0.594976
    Epoch 2500/5000 - Loss: 0.597107
    Epoch 2600/5000 - Loss: 0.593463
    Epoch 2700/5000 - Loss: 0.590007
    Epoch 2800/5000 - Loss: 0.603415
    Epoch 2900/5000 - Loss: 0.592352
    Epoch 3000/5000 - Loss: 0.586437
    Epoch 3100/5000 - Loss: 0.582138
    Epoch 3200/5000 - Loss: 0.583231
    Epoch 3300/5000 - Loss: 0.588053
    Epoch 3400/5000 - Loss: 0.579223
    Epoch 3500/5000 - Loss: 0.579868
    Epoch 3600/5000 - Loss: 0.580523
    Epoch 3700/5000 - Loss: 0.578610
    Epoch 3800/5000 - Loss: 0.575359
    Epoch 3900/5000 - Loss: 0.575736
    Epoch 4000/5000 - Loss: 0.573543
    Epoch 4100/5000 - Loss: 0.568804
    Epoch 4200/5000 - Loss: 0.568618
    Epoch 4300/5000 - Loss: 0.570367
    Epoch 4400/5000 - Loss: 0.566890
    Epoch 4500/5000 - Loss: 0.566873
    Epoch 4600/5000 - Loss: 0.565246
    Epoch 4700/5000 - Loss: 0.564461
    Epoch 4800/5000 - Loss: 0.564115
    Epoch 4900/5000 - Loss: 0.564065
    Epoch 5000/5000 - Loss: 0.563721
